VideoId,Label
uWcJ,2 79 885 1046 944 175 236 2228 1356 1487
RQcJ,640 106 3843 1988 3257 974 1375 3614 997 21
nzcJ,348 389 833 1357 860 3 31 330 2530 54
BecJ,6 8 3 99 41 3225 206 13 5 3546
GqcJ,402 2 7 508 1670 197 2685 1106 563 75
aJcJ,8 6 857 1297 71 1652 225 3847 592 89
kwcJ,96 15 1812 18 463 708 2298 1353 1543 397
0GcJ,630 133 3688 921 2671 3824 598 749 16 3547
JAcJ,700 635 468 2858 1120 1342 921 2927 451 1731
84cJ,5 301 16 662 14 2207 2300 362 8 516
aecJ,27 0 1 313 88 1305 294 2011 262 331
RxcJ,36 367 147 132 94 287 590 124 93 102
wAcJ,106 187 74 1 200 838 864 105 246 0
k5cJ,120 11 32 20 22 29 303 767 572 1753
7BcJ,1297 653 225 3560 8 1949 12 2982 0 16
bGcJ,41 3 13 4 6 389 31 2530 1357 300
WlcJ,6 3 4 597 8 956 647 310 136 1388
pvcJ,0 63 167 1 695 294 2813 989 1047 1405
7fcJ,1564 0 1 1562 339 670 561 306 687 241
RecJ,12 52 92 312 333 696 226 42 19 110
qDcJ,67 18 15 140 259 26 1092 0 780 862
BAcJ,99 5 136 598 518 1109 857 301 1811 816
iEcJ,714 0 27 1 63 336 1135 241 859 349
YJcJ,5 16 49 362 1374 2679 80 2403 2347 1444
cOcJ,24 21 23 131 74 115 1269 2962 209 1222
klcJ,25 1 16 0 1479 2340 864 1051 815 5
nkcJ,111 1 0 557 246 105 85 35 309 3176
IkcJ,41 4 3 13 54 164 97 429 10 2951
DTcJ,11 22 20 528 477 29 32 564 1254 173
ZocJ,16 5 442 25 26 242 1127 1131 2959 2138
vgcJ,72 68 98 151 240 3199 3302 60 480 491
mOcJ,39 66 382 156 121 207 648 529 21 73
PrcJ,1092 23 21 63 2717 640 200 336 73 288
tGcJ,2188 822 2496 5 678 1033 0 136 31 2137
wTcJ,80 49 127 5 2151 1172 612 764 209 769
wXcJ,404 236 69 1 568 589 0 2017 1150 2844
z4cJ,1805 218 0 2 593 1 26 7 56 75
71cJ,3 4 13 324 28 89 33 38 9 551
sAcJ,67 15 18 252 140 2695 709 170 179 769
S9cJ,92 100 110 329 884 1455 369 161 1515 1234
TMcJ,182 392 634 452 166 284 385 1387 299 1611
wdcJ,7 2 90 197 1769 971 2512 1000 270 495
MjcJ,30 2 17 19 12 143 92 55 7 11
jucJ,749 229 11 2945 877 771 20 3088 528 1613
dRcJ,8 1295 6 261 28 1650 66 332 33 894
ZhcJ,2 800 44 1290 482 186 7 30 43 158
drcJ,2 83 17 7 778 90 531 75 128 135
8McJ,1 108 81 947 0 510 105 309 3535 409
OLcJ,0 1 219 304 290 431 111 180 85 586
uLcJ,195 342 1767 2079 246 225 1293 12 2002 598
bPcJ,6 8 650 206 1727 2090 3 441 3659 894
28cJ,76 2 281 59 43 64 446 101 3804 1043
uAcJ,2 30 90 340 361 7 1762 17 3005 196
CucJ,2 76 227 671 299 248 191 474 13 43
gXcJ,1196 191 16 14 2267 5 1418 8 62 3135
HOcJ,342 381 1014 667 871 225 0 12 2 46
7QcK,8 6 558 894 206 690 911 2380 383 2403
l9cK,6 8 3 14 201 89 54 206 812 1191
mzcK,8 89 141 1410 11 22 511 769 20 396
nrcK,148 253 1273 271 66 1786 766 1062 410 3449
SFcK,118 103 82 0 440 2912 63 696 125 1
qfcK,25 300 16 815 51 53 61 58 1236 2
TQcK,2 48 566 2509 7 1368 415 19 1689 95
KUcK,66 332 50 493 152 293 953 39 194 401
3UcK,4 10 9 13 3 28 33 54 34 31
B3cK,909 66 557 1286 2 600 209 1537 1117 74
hucK,3 324 89 4 6 13 675 28 1473 10
m6cK,3277 76 2 1496 446 43 101 25 402 693
APcK,2 76 186 419 333 43 60 571 44 46
adcK,79 91 0 376 12 918 806 450 164 52
KNcK,14 3 6 4 3215 324 2174 99 1074 25
NrcK,31 47 40 57 4 626 159 2556 1149 309
JwcK,1069 92 561 356 579 548 2155 763 100 2592
qqcK,210 14 1853 821 429 685 354 501 389 2308
UOcK,0 874 110 52 705 2260 884 12 226 806
KlcK,25 16 315 734 864 1 590 535 1023 133
MEcK,5 662 405 882 3226 1109 328 169 744 16
1GcK,9 37 4 10 2515 34 1830 309 28 3389
zgcK,63 0 1 167 183 2813 294 590 989 192
5dcK,2 62 7 17 495 19 75 83 90 48
31cK,14 4 146 13 71 3386 1100 6 571 452
AhcK,68 72 151 98 3758 1328 907 3509 846 2324
oecK,0 52 58 70 53 125 118 35 12 856
4wcK,5 16 14 2082 882 3226 1996 1312 662 25
2fcK,3 28 38 33 78 13 6 86 324 4
5NcK,39 207 202 50 121 65 233 627 401 529
AIcK,14 25 332 71 493 50 152 539 1109 39
X8cK,23 21 11 26 624 703 304 275 1325 584
GmcK,161 1103 100 1455 1223 698 704 548 92 2
5gcK,146 420 899 158 861 2 44 498 88 380
AWcK,84 5 169 1939 3038 405 16 922 3349 2739
rNcK,815 1 0 799 438 777 774 1903 1322 2435
NDcK,12 237 675 82 0 1937 118 2 1107 179
rOcK,140 67 18 15 2026 1353 314 170 1831 862
pmcK,23 21 24 73 115 775 3239 1321 471 684
r7cK,25 1 2146 16 897 0 1051 354 35 5
7icK,843 7 1694 21 2 1513 23 53 58 158
ZHcK,3 4 6 324 10 28 3575 13 61 1046
CIcK,12 0 342 802 523 1293 3144 237 180 1932
jKcK,108 81 1 0 615 947 1230 1809 1113 409
ZqcK,5 136 16 855 1690 25 14 2068 1395 2487
ztcK,808 130 26 2 75 0 1 999 780 636
GPcK,3 4 6 690 201 324 433 1473 89 10
6mcK,146 23 461 21 11 158 3127 679 1905 20
wEcK,15 3082 18 101 43 87 1835 248 96 571
4icK,33 28 38 13 78 2515 100 4 2706 2
jGcK,12 2 803 1937 210 52 104 271 344 79
0gcK,2366 26 466 194 827 441 701 864 1 445
OqcK,14 2807 6 2853 2388 3153 408 2308 578 566
oucK,43 101 59 60 76 2 18 571 64 1043
kYcK,184 88 380 416 191 248 364 614 299 307
QScK,199 26 259 379 62 326 189 844 681 735
TrcK,1290 482 398 501 166 664 333 2 3524 44
YBcK,1 36 0 142 132 185 147 25 180 287
CTcK,1 25 487 0 2524 890 42 1385 3028 35
uhcK,3 4 9 10 34 28 539 13 6 33
fqcK,0 12 705 874 52 696 210 118 226 1281
B5cK,131 74 24 1 209 1222 617 1899 1235 246
ARcK,131 74 106 24 0 1 27 246 21 209
5YcK,8 6 332 834 271 1016 205 3802 3 1328
eacK,0 1 189 5 831 741 254 1004 180 562
LocK,362 5 16 0 1 418 442 84 80 769
JJcK,33 28 78 86 38 553 257 987 1088 4
MgcK,20 32 22 11 29 120 112 370 506 3156
NUcK,2823 0 1 19 95 258 2 3801 7 183
7ycK,5 2070 309 919 301 662 80 744 941 882
UtcK,1587 9 21 80 1172 2484 133 997 496 2607
JVcK,1 0 337 203 815 1116 3190 2022 2817 2005
encK,12 3 1937 237 1107 675 19 201 17 1189
KccK,23 21 158 39 11 146 3500 180 674 866
0WcK,41 3 13 4 1481 31 54 5 47 16
DtcK,3 8 6 956 647 1190 2967 2047 16 1594
lDcK,236 404 0 1 69 568 2844 2017 589 1150
rKcK,12 0 1107 1293 271 1189 237 3144 2 52
IQcK,12 79 304 180 175 7 111 13 0 1564
QTcK,343 3150 146 1934 66 26 2 2065 824 439
bxcK,1 0 35 2765 836 337 777 1562 42 960
YCcK,0 12 19 52 17 237 690 70 3144 705
RscK,125 70 52 0 333 1 105 261 2 835
avcK,41 54 3 13 4 389 348 47 10 31
gucK,525 632 296 359 75 1467 2 7 508 175
9fcK,2 7 129 17 19 1590 841 48 469 283
DRcK,2 7 3057 18 62 158 1635 76 818 15
hBcK,215 447 412 217 915 0 23 790 21 643
PicK,320 269 722 410 1285 3710 2025 3112 7 61
KZcK,346 103 82 350 537 8 642 118 1417 894
zVcK,205 191 3191 429 88 11 299 71 389 248
GKcK,50 65 256 355 39 850 927 998 503 913
D7cK,3 4 13 54 6 10 14 9 154 1074
D5cK,446 76 43 2 274 366 3277 227 284 281
rScK,521 332 14 8 944 66 1876 749 2848 1499
HwcK,83 2 541 7 778 262 820 11 75 1526
TLcK,522 1561 2 191 7 3847 749 45 3447 11
0tcK,159 626 1 2167 54 0 1184 1773 282 25
QDcK,9 10 34 4 840 539 2624 1100 2996 3101
GdcK,669 2023 634 419 511 289 182 3 13 1611
SgcK,71 6 14 152 8 225 66 1652 25 944
JdcK,9 10 37 4 2624 301 34 1312 655 309
xHcK,19 17 7 448 2 1447 48 272 129 690
I9cK,87 15 18 244 545 1696 60 14 3516 536
DLcK,9 34 754 10 1346 49 277 3271 569 984
Y3cK,14 6 71 99 578 61 1058 663 2807 3
OUcK,134 35 0 1 459 1836 1327 242 1842 282
WxcK,0 36 1 367 153 94 147 180 132 403
YycK,3 6 4 13 28 10 33 539 9 38
9xcK,53 58 410 2 7 1867 19 1062 21 214
FocK,32 22 29 20 11 120 221 112 426 430
AucK,846 35 353 673 110 8 644 180 230 897
YjcK,8 71 152 383 6 2838 1652 206 225 849
vucK,0 5 1 3795 69 395 2708 1788 2917 826
KicK,4 6 13 206 10 278 8 650 97 3
blcK,33 28 38 4 78 3 257 13 86 10
6HcK,26 647 1190 527 1320 199 130 2098 526 334
mdcK,8 71 6 807 383 152 944 834 1195 1376
1ScK,20 32 11 22 29 112 1156 624 120 173
kQcK,68 72 151 98 240 480 60 166 491 3199
vscK,5 147 301 36 180 362 1 423 1567 1312
WmcK,2700 511 277 11 2 360 210 1410 61 527
yQcK,6 8 650 206 3737 3 894 2090 1024 3392
VPcK,9 37 10 1721 3137 2624 34 2656 150 889
ANcK,1 0 180 387 62 36 774 142 681 2
tLcK,1216 110 14 92 354 2824 161 1482 329 16
nNcK,3 4 13 6 154 10 28 33 9 38
UKcK,71 8 152 54 13 857 154 389 4 598
fdcK,0 79 91 63 450 1 312 125 376 436
DxcK,14 9 301 242 34 37 27 31 225 4
ITcK,39 202 121 393 233 627 207 50 156 529
4RcK,222 181 216 260 249 950 1086 569 2519 422
T3cK,3 4 6 13 28 324 89 10 38 3824
y3cK,28 33 78 38 86 4 257 13 3 779
dncK,1514 11 824 1002 126 1061 862 1615 798 15
OZcK,182 392 1068 17 2 385 1611 43 634 60
IicK,0 312 63 12 91 1 2478 79 3144 450
WAcK,3 6 54 324 4 136 433 1526 61 1567
MkcK,0 856 241 1 1654 150 5 204 2339 853
5AcK,50 65 256 927 913 503 1782 2327 850 866
EwcK,5 27 0 241 1641 309 150 1 262 1346
rscK,82 239 686 140 118 385 749 60 17 388
yCcK,26 2 7 16 5 14 1050 165 15 1312
IqcK,0 874 110 52 12 203 1 329 226 118
FOcK,588 0 106 1 768 80 349 1244 21 546
FccK,70 52 125 0 1 440 91 203 696 110
HMcK,231 491 160 68 58 53 1139 72 151 166
RdcK,24 131 246 471 74 115 106 1 18 140
aScK,62 21 1713 1510 259 11 1890 15 2 2450
kdcK,1 0 285 35 1335 1795 1499 1327 1414 2765
jwcK,12 0 1281 1937 689 1459 91 3144 3607 432
1tcK,2 30 7 55 1197 17 0 340 1557 1
pjcK,106 0 1 74 27 864 134 438 640 777
Y0cK,33 28 86 38 78 4 987 3 553 13
aBcK,12 0 237 3144 91 1281 523 312 1937 806
j9cK,698 644 1463 68 231 146 66 1765 491 151
HicK,4 33 13 38 9 28 10 3 421 78
1bcK,54 13 4 3 97 41 10 278 330 243
bvcK,0 12 91 806 1459 1281 689 1624 237 118
gPcK,0 12 79 226 1293 118 52 82 523 312
QpcK,14 6 61 847 2308 25 613 418 1051 1637
QHcK,43 101 419 59 18 286 374 60 1290 2
kucK,0 52 70 125 12 705 3144 432 261 1424
HocK,8 3 6 690 89 206 2258 3479 4 56
0ZcK,61 599 1059 2933 843 1983 3575 864 0 320
86cK,48 7 177 2834 196 2 213 174 1217 165
tTcK,26 149 64 130 259 902 2 188 780 7
iCcK,0 12 91 432 689 1624 884 3144 1459 226
eqcK,223 1041 0 323 1 562 9 180 828 465
WTcK,512 779 1 28 0 33 339 157 1207 1446
2kcK,87 15 18 3581 536 1376 603 19 0 3599
uKcK,1 896 488 199 69 246 3454 1361 588 192
5WcK,417 4 0 69 1304 18 92 523 404 296
XUcK,111 0 1 42 431 159 294 1984 1427 1564
CLcK,1 25 185 132 36 0 142 1327 147 1742
Y1cK,1 534 0 309 395 762 2498 35 626 935
d5cK,5 328 16 84 362 49 301 3087 618 144
XTcK,379 735 26 199 0 774 3759 1337 304 1
qWcK,33 1295 28 38 78 2261 1650 2706 2937 585
5fcK,43 59 101 18 1032 15 60 286 374 549
R8cK,0 1 35 436 1022 417 203 2064 3786 836
WZcK,205 1245 598 2477 282 857 2453 429 21 667
yicK,56 218 2 45 51 2572 77 75 212 295
MGcK,48 19 1 177 524 535 2978 3801 0 891
RacK,8 14 206 807 812 827 1416 846 326 1038
8JcK,657 1465 0 1 677 920 85 3301 1868 438
GNcK,92 110 12 1866 312 0 100 52 223 1007
gKcK,102 93 0 675 1802 1 2811 938 1438 1193
SscK,2 51 298 137 77 45 26 75 56 130
uicK,51 77 45 137 2 540 56 442 456 295
VJcK,5 16 1312 309 354 49 3745 868 2138 2679
lVcK,6 8 206 894 1295 650 1650 2186 2418 3520
itcK,101 43 59 286 60 18 1032 2681 374 549
lmcK,219 0 546 1 1322 968 562 134 1323 2339
iQcK,0 5 1 62 769 1656 88 1903 1674 347
AwcK,30 55 2 280 1892 17 7 608 1053 175
CccK,45 51 2 56 212 295 77 803 418 1052
PLcK,2760 3057 62 7 798 15 2 1634 1428 763
vhcK,5 16 136 618 49 25 291 282 1860 709
PlcK,3 54 4 10 6 13 97 1715 1578 243
sbcK,8 6 894 206 14 807 812 834 558 698
VjcK,63 0 167 1 2813 245 42 294 989 424
rgcK,3 4 9 6 10 1109 13 324 2287 690
3RcK,20 22 11 32 123 1126 2597 211 321 1045
m5cK,1865 1056 60 432 374 43 549 101 698 1455
EEcK,81 99 726 84 3130 2380 973 354 2202 3349
wxcK,97 4 243 10 31 47 54 278 3 13
jCcK,383 8 58 53 13 807 99 54 175 2287
B6cK,26 130 62 636 259 596 574 609 610 2
sucK,14 6 4 3 539 54 61 13 812 201
xKcK,76 2 385 248 1289 299 182 1068 43 281
AYcK,58 53 163 232 2 60 500 214 427 17
RNcK,1 0 774 2133 180 851 2435 1370 1512 203
6ncK,6 3 8 558 4 324 1187 1356 812 1078
h3cK,9 10 37 34 4 2996 1566 421 551 2624
aZcK,22 32 20 11 29 112 2449 692 817 430
8VcK,31 5 282 301 762 662 1 1319 9 836
iVcK,14 2388 578 79 2308 52 25 0 125 1092
83cK,89 175 8 201 33 726 164 6 827 685
8qcK,19 318 1677 17 659 448 143 272 0 15
VgcK,135 95 297 2 7 742 2687 706 116 1214
TlcK,3227 14 8 2848 445 755 1517 16 1147 726
t7cK,14 71 282 944 146 660 1338 2295 595 1362
1ecK,50 65 25 503 133 256 998 39 332 913
lpcK,2 3804 76 43 7 281 17 419 1043 90
nRcK,43 59 101 18 604 1685 286 60 873 15
fycK,1 0 25 904 285 2534 35 863 317 1176
hKcK,80 127 49 5 2487 1172 1587 2151 2323 588
ifcK,135 95 2 2233 297 742 583 490 75 7
A7cK,63 336 0 1405 1 633 2717 335 237 12
u1cK,146 158 279 454 439 1905 2934 2000 1629 2947
kMcK,16 5 2124 136 1568 2143 1023 0 26 25
RXcK,8 812 835 846 206 369 110 807 12 92
fccK,4 49 80 6 10 127 31 133 277 325
tXcK,0 1 27 1902 534 1071 337 105 1091 35
eicK,62 411 11 1277 251 1154 260 817 1346 1408
dRcK,157 1 681 0 481 407 2645 147 387 851
8WcK,3 3824 6 2746 324 141 136 54 89 716
U1cK,1238 666 289 465 2 1781 1100 419 1625 571
AEcK,0 1 5 35 254 2435 1268 16 1479 1635
c0cK,0 1 35 134 768 3612 1327 1445 815 3756
ugcK,4 3 10 6 13 9 28 33 38 1700
PacK,10 9 4 551 34 1700 550 970 2144 3596
u0cK,14 1477 1075 663 1109 3 6 660 25 2965
L1cK,348 833 40 31 47 57 330 389 1461 1589
rDcK,100 161 1103 356 567 1515 580 704 1069 304
uLcK,3248 8 4 13 585 6 54 97 2706 3
A3cK,3 33 38 324 28 14 6 2774 4 690
cMcK,241 0 1 306 111 1802 836 93 1071 42
F5cK,3 6 4 8 1715 807 939 806 414 954
iAcK,255 247 141 1097 42 0 1921 3191 1833 1
w2cK,66 1499 21 1046 23 161 1876 230 283 85
3HcK,33 78 28 38 86 257 553 4 987 1088
C4cK,168 1001 4 13 565 330 188 54 3 1799
7CcK,511 21 3062 23 24 2405 651 520 115 876
nxcK,0 2675 949 1 733 875 994 762 961 62
6qcK,18 15 87 244 536 67 3516 140 619 3581
8ZcK,42 2357 0 863 223 381 2534 1641 1917 189
77cK,0 203 2407 5 1 1793 3669 288 1211 73
ILcK,2 415 999 1394 7 5 48 165 1 1689
pWcK,229 11 1058 771 917 749 2034 1675 2545 1107
uscK,7 2 104 1460 116 1040 2477 2075 1372 2097
0ncK,2 90 7 48 177 17 344 3405 64 128
mycK,2 7 17 104 129 1447 19 3279 25 1692
xucK,2 7 48 19 17 2834 177 1217 1519 104
J2cK,23 21 24 718 2264 73 775 1329 471 2803
MFcK,5 362 16 144 384 1567 301 190 2855 1350
prcK,0 5 1 576 1793 42 244 1903 306 532
OicK,0 79 450 2478 63 91 1 12 918 806
YJcK,32 22 20 11 29 112 2904 1156 1753 679
7jcK,2 17 19 7 373 213 2291 48 394 711
k7cK,94 36 0 1 180 147 2813 423 63 367
lGcK,43 101 991 59 60 18 571 419 823 286
TwcK,241 0 2307 1802 93 1006 102 2975 2029 578
BLcK,25 1014 248 76 16 225 511 246 85 315
RccK,5 150 204 49 16 61 3687 1674 292 1993
MwcK,3 4 6 9 324 10 13 237 31 1578
ebcK,359 296 186 1288 3708 44 2 1467 525 939
PucK,4 3 9 10 13 14 1694 6 37 54
ChcK,26 1200 782 2661 362 81 234 2098 16 1718
zccK,843 127 1694 49 329 2645 1325 80 382 948
IrcK,340 30 17 2 143 55 291 427 1741 19
VFcK,6 650 8 206 894 383 3737 846 834 1949
hacK,0 1 534 105 215 193 447 217 1401 102
Q7cK,259 62 26 130 11 511 962 2445 735 379
bLcK,1 36 147 0 777 582 185 180 132 153
fAcK,1147 1143 40 1537 698 31 899 231 392 88
jZcK,865 5 16 1579 1642 159 1184 1390 3334 150
fxcK,23 21 24 73 209 504 554 322 288 786
aXcK,0 111 42 1 431 1427 1917 93 3143 306
oEcK,551 3 4 13 330 154 263 9 10 89
fHcK,893 0 447 1 2551 215 102 42 1385 675
5ccK,3 6 13 433 4 89 717 54 414 2530
WfcK,2 7 174 2075 1307 361 1330 104 197 1549
K7cK,0 63 336 2717 1 1405 335 12 436 633
c6cK,0 1 16 5 362 315 12 358 432 590
VhcK,24 131 74 3537 2962 21 23 209 1222 115
VScK,42 290 25 0 431 111 1 189 102 3073
hlcK,89 201 8 60 175 827 2013 71 15 726
oAcK,0 1424 250 1 241 215 259 102 25 535
DlcK,12 0 237 118 1937 675 91 3144 1224 82
HhcK,5 16 3107 0 2737 67 140 1206 315 1
r9cK,306 42 0 1 2698 695 938 2815 262 431
S8cK,114 46 107 44 138 145 155 109 2 1162
5ScK,12 2 52 21 7 895 758 1002 1293 23
pKcK,0 1 36 403 180 387 423 294 94 2435
KbcK,14 39 764 746 1159 191 71 248 1095 184
MicK,144 349 5 0 743 1 69 190 1268 1350
5ncK,372 357 0 1 1647 1359 1734 1004 35 2765
9GcK,27 0 1 14 88 313 1277 130 183 2536
uOcK,8 698 100 834 1103 807 2753 161 6 1346
frcK,270 780 2 62 7 26 158 646 993 2209
wdcK,0 607 1 215 217 643 349 864 12 105
b1cK,5 136 16 1140 1395 1895 2399 941 3392 1190
mvcK,296 359 632 525 1467 2 175 1288 75 1035
z1cK,16 1 0 5 25 189 741 2124 610 3370
kscK,512 779 0 13 1 1446 2267 3827 28 1508
6xcK,39 202 121 50 207 233 65 156 627 393
kwcK,5 16 3670 789 1034 764 723 2709 990 1860
eFcK,12 0 360 2260 1234 705 52 1293 1 312
L3cK,882 2379 14 5 2174 865 362 1184 2383 1567
DhcK,0 27 2540 1 714 46 291 124 245 294
Z0cK,9 37 10 1523 4 2515 339 2 2969 2334
hCcK,12 0 91 63 237 689 336 1459 3144 271
YicK,144 5 190 384 16 2237 1177 1080 597 3053
E9cK,80 5 49 81 1118 0 242 790 254 769
ejcK,149 64 19 17 443 2 902 656 26 7
jxcK,556 3186 2626 1936 1151 7 2 865 1716 267
YncK,2 7 1053 17 1888 283 48 457 19 841
yscK,4 13 3 9 54 10 72 154 68 5
S7cK,413 2 7 90 95 810 3531 1709 174 2246
V8cK,1 0 105 510 409 358 150 349 2263 193
VYcK,3 6 13 4 28 8 2839 89 539 33
QncK,3 6 8 17 19 7 4 1497 2 834
EycK,274 311 146 238 375 366 420 53 1036 333
74cK,76 547 446 2 473 281 1597 1392 1314 1271
KFcK,27 0 255 1 237 333 262 580 3700 107
ZDcK,1255 24 21 23 158 1095 2028 209 410 2
decK,63 0 1 234 125 436 352 678 203 192
dkcK,59 43 101 18 419 1121 15 60 823 549
eRcK,23 21 24 158 73 105 467 1 1010 588
v2cK,2 7 3728 83 563 804 62 90 76 30
3ucK,0 106 1 63 640 105 974 304 1135 3843
QKcK,8 206 894 650 6 698 846 383 834 835
iRcK,1264 1172 61 200 150 1902 27 418 80 478
1ncK,49 127 727 25 80 1687 1199 777 1076 976
kRcK,9 10 4 34 2261 1566 3 3560 37 840
iBcK,6 8 3 597 3225 558 1690 175 1030 161
E6cK,14 1356 2562 866 459 662 176 701 315 242
CpcK,289 1238 666 2626 146 571 1948 2934 2211 2413
dFcK,882 5 2147 2379 326 199 16 662 645 300
d9cK,225 25 8 71 2838 6 1070 1700 16 539
idcK,92 110 369 2 1866 2926 329 17 100 19
kEcK,1633 8 71 383 152 1641 99 1147 11 6
eccK,6 3 8 14 225 99 293 66 332 71
cjcK,160 231 273 284 491 166 1139 82 58 1948
1HcK,89 201 8 175 13 1191 247 725 3 433
OwcK,12 0 237 118 538 675 2107 1137 82 705
HLcK,48 19 1 258 2834 0 566 2795 415 575
hIcK,352 0 110 1369 1039 1 92 1229 369 682
a4cK,3 4 10 9 13 28 6 33 38 324
dAcK,27 0 1 3700 262 88 3815 192 244 291
L9cK,2 7 83 90 783 620 804 780 62 1741
gQcK,110 92 329 0 369 2602 12 690 15 675
ZbcK,271 148 253 3449 66 68 1273 1853 806 72
PScK,67 18 15 140 1910 699 1954 2586 796 1831
8pcK,188 13 168 269 4 330 3 594 54 117
oLcK,242 0 470 254 1 1364 459 204 88 1331
iHcK,8 16 246 6 71 5 383 99 726 175
q4cK,6 8 558 3 206 806 1195 812 2967 3298
WXcK,5 16 301 204 309 3687 847 150 244 941
nzcK,133 325 749 179 944 3469 189 392 474 2287
VGcK,100 1069 579 11 749 3383 2155 3343 1455 2592
N3cK,630 133 921 2715 3824 368 217 1027 3547 2002
z7cK,8 383 807 834 812 6 698 206 835 806
EdcK,1 230 0 35 48 1169 85 768 19 1479
CUcK,225 6 8 1297 653 25 332 2838 2380 66
zUcK,8 133 726 16 6 383 1027 2380 206 827
zmcK,8 71 225 152 6 383 1188 846 175 66
U9cK,584 275 187 74 1 599 1285 2092 200 93
wJcK,1439 0 35 285 1 5 317 2147 124 85
i5cK,62 11 1693 605 251 483 1346 411 606 260
cRcK,576 11 334 22 321 20 1342 211 123 1157
1UcK,544 2 1089 252 284 7 1449 17 1068 64
S3cK,3 6 4 38 28 33 13 9 14 10
NncK,0 1 1185 245 63 183 352 100 161 1229
zscK,417 784 0 69 1085 1 3379 2621 2826 1304
dPcK,24 23 21 73 322 288 115 3360 2035 676
9XcK,3 6 324 4 10 38 1473 1078 675 310
bWcK,482 2 398 43 138 44 664 333 571 166
AQcK,8 6 3 383 807 834 539 433 2281 894
dNcK,15 18 87 1098 509 205 11 67 605 2477
GScK,139 0 1 730 532 254 102 93 3179 3756
SccK,971 43 60 798 101 642 18 2227 59 360
QacK,2 75 7 942 1205 3421 3250 104 2572 2220
g7cK,2026 414 6 8 0 1292 954 261 136 1690
yccK,0 1 35 85 48 245 36 331 777 132
OFcK,2 305 500 7 75 104 871 56 266 2552
9CcK,45 2 51 11 55 137 255 143 601 1161
wLcK,6 8 206 894 3 558 834 383 650 3479
DscK,2 43 76 59 101 62 18 1496 991 3277
PUcK,318 19 272 15 18 17 87 1677 0 333
ircK,7 2 171 344 174 197 1219 2140 48 316
fXcK,82 118 103 0 440 19 537 1417 125 448
EPcK,3006 749 7 11 2 2482 33 58 146 411
iIcK,5 204 150 853 16 1674 1008 826 81 2920
PjcK,23 21 24 73 471 3819 1321 1160 2454 718
JucK,68 72 151 98 166 2868 2857 832 231 2324
22cK,2 95 135 7 116 297 235 196 583 2687
QYcK,716 20 11 99 22 839 2888 641 15 1969
gRcK,11 20 22 229 1126 32 368 1994 29 1049
wKcK,14 9 10 34 4 3153 2588 623 25 21
QmcK,36 1 0 147 94 142 132 423 304 180
eTcK,0 111 42 1 1802 1917 1427 3143 3462 431
aqcK,5 16 516 1612 597 3604 618 1312 3038 1996
ZEcK,2545 11 229 749 3443 1017 20 307 543 1593
LccK,132 36 1 142 0 592 147 94 183 192
8vcK,1601 11 334 616 0 2 1062 1203 898 157
HGcK,28 33 9 4 78 38 10 13 86 2996
ZacK,0 1 93 102 1250 851 254 242 774 35
WPcK,1 25 0 35 337 3800 960 1778 2022 2005
PccK,1 0 35 85 142 19 294 153 245 183
87cK,71 152 41 8 944 389 641 3 3824 206
Q8cK,8 351 1727 13 97 807 3130 383 550 2839
L8cK,601 83 11 1613 2126 262 2 751 542 1081
OucK,9 37 10 655 1 2427 889 739 34 0
nccK,0 301 3069 1 3087 3358 5 1788 2300 150
9ScK,268 755 5 16 354 1051 682 1337 977 1
fQcK,0 5 1 16 354 938 362 1819 199 326
kBcK,3 6 4 324 10 8 248 1473 433 1046
m2cK,0 111 42 1 431 1802 1071 93 301 1887
gkcK,5 84 169 16 1939 3038 405 922 362 1862
nMcK,1226 2 9 1013 44 2105 34 2626 2874 46
vXcK,368 66 933 794 15 158 1537 26 146 3508
GlcK,39 121 202 627 207 866 233 674 156 338
MKcK,154 9 2582 10 4 351 34 263 13 1700
zWcK,31 40 47 57 626 159 1149 1024 628 117
dhcK,5 234 578 0 568 1 2347 628 613 12
V4cK,3 41 89 13 4 54 324 6 8 414
d2cK,971 3197 824 798 43 239 11 22 15 451
G8cK,19 524 48 753 988 17 128 2 177 448
wDcK,83 2 75 17 7 778 208 2132 172 1205
vbcK,1188 126 2916 1556 1964 1997 1969 276 71 2141
IAcK,3 4 13 89 54 6 324 764 10 28
YhcK,65 50 39 986 355 1620 2385 661 1782 529
lqcK,2 7 563 1252 3 141 299 316 97 116
4ccK,6 8 894 206 558 650 383 414 3737 3546
Q1cK,2857 2 75 260 7 224 2275 267 1214 197
socK,14 418 725 12 2308 578 0 197 31 592
ntcK,461 80 1325 11 3343 498 1552 127 21 277
ePcK,79 91 0 12 918 376 806 164 312 842
igcK,8 6 206 558 332 201 597 812 175 1207
9ycK,598 616 749 21 1025 2287 383 1245 388 1641
YGcK,50 65 66 355 256 781 503 1527 998 1782
lgcK,521 332 8 66 390 6 293 1194 175 1416
0lcK,265 5 16 839 49 80 612 127 13 260
pVcK,315 505 25 39 441 2269 222 16 1601 1493
DWcK,422 304 73 569 23 1667 15 21 937 87
1dcK,30 2 55 2018 361 2809 17 340 7 940
8ccK,0 1 2990 1174 35 183 367 245 94 36
yacK,23 24 21 471 1321 2615 520 115 758 3513
yZcK,3 2267 4 282 6 236 13 325 455 28
1rcK,3 4 28 10 38 13 33 9 14 2774
